time	V(voa)	V(vosc)
2.457978271750753e-03	1.570453e-02	3.081232e-02
2.458903775530656e-03	7.543336e-01	3.976727e-01
2.459089782166803e-03	9.116417e-01	4.752821e-01
2.459461795439097e-03	1.231298e+00	6.379480e-01
2.460205821983685e-03	1.900547e+00	9.741262e-01
2.460812902247287e-03	2.475543e+00	1.260792e+00
2.460947141906036e-03	2.605706e+00	1.326235e+00
2.461026371732217e-03	2.678744e+00	1.365174e+00
2.461075681622629e-03	2.712918e+00	1.389487e+00
2.461126147798209e-03	2.731714e+00	1.414354e+00
2.461291775909373e-03	2.764395e+00	1.495248e+00
2.461409444490937e-03	2.781582e+00	1.551704e+00
2.461644781654067e-03	2.810085e+00	1.662283e+00
2.461997428272607e-03	2.846157e+00	1.821405e+00
2.462685272998530e-03	2.905376e+00	2.112184e+00
2.463502442322404e-03	2.964266e+00	2.424769e+00
2.464582411115259e-03	3.028850e+00	2.778654e+00
2.466039685965260e-03	3.096525e+00	3.186360e+00
2.466234508478821e-03	3.103847e+00	3.233300e+00
2.466319743328504e-03	3.107004e+00	3.251825e+00
2.466368448956894e-03	3.108785e+00	3.262217e+00
2.466465860213674e-03	3.112283e+00	3.282755e+00
2.466538918656259e-03	3.114848e+00	3.297786e+00
2.466636329913039e-03	3.118197e+00	3.317284e+00
2.466831152426600e-03	3.124644e+00	3.354506e+00
2.467220797453720e-03	3.136548e+00	3.421986e+00
2.468000087507962e-03	3.156538e+00	3.530163e+00
2.469558667616444e-03	3.182292e+00	3.654889e+00
2.472249415711834e-03	3.187738e+00	3.669165e+00
2.474914734240910e-03	3.152467e+00	3.476379e+00
2.477485311223409e-03	3.088951e+00	3.141025e+00
2.477851522160909e-03	3.077742e+00	3.080406e+00
2.478583944035909e-03	3.054522e+00	2.943393e+00
2.480048787785909e-03	3.003932e+00	2.650121e+00
2.482978475285909e-03	2.888656e+00	2.028134e+00
2.485036818055851e-03	2.788975e+00	1.577234e+00
2.485801966491505e-03	2.731453e+00	1.407661e+00
2.486161316276531e-03	2.665864e+00	1.327575e+00
2.486321929564068e-03	2.609106e+00	1.291153e+00
2.486638234840774e-03	2.464335e+00	1.217326e+00
2.487100272783164e-03	2.237912e+00	1.101505e+00
2.487716323373016e-03	1.912142e+00	9.321996e-01
2.488948424552722e-03	1.178169e+00	5.447729e-01
2.491155240094546e-03	-4.140882e-01	-2.328431e-01
2.491248175561699e-03	-4.893088e-01	-2.687884e-01
2.491434046496004e-03	-6.410214e-01	-3.455513e-01
2.491805788364614e-03	-9.520386e-01	-5.036981e-01
2.492549272101835e-03	-1.604191e+00	-8.313516e-01
2.492931778242245e-03	-1.955209e+00	-1.006904e+00
2.493466517920079e-03	-2.463006e+00	-1.261264e+00
2.493689351974121e-03	-2.674366e+00	-1.369567e+00
2.493782951888511e-03	-2.729886e+00	-1.415597e+00
2.493869904392280e-03	-2.749717e+00	-1.458307e+00
2.494155819536988e-03	-2.792881e+00	-1.595869e+00
2.494433689054700e-03	-2.824301e+00	-1.725268e+00
2.494761683462411e-03	-2.856293e+00	-1.872686e+00
2.495217941273168e-03	-2.894896e+00	-2.068121e+00
2.495699813655589e-03	-2.930871e+00	-2.260649e+00
2.496519740896172e-03	-2.984293e+00	-2.558522e+00
2.497388177346114e-03	-3.032156e+00	-2.834398e+00
2.498564650026983e-03	-3.084623e+00	-3.159896e+00
2.498722208690846e-03	-3.090530e+00	-3.198133e+00
2.499037326018570e-03	-3.101887e+00	-3.267494e+00
2.499116105350501e-03	-3.104561e+00	-3.284147e+00
2.499273664014364e-03	-3.109797e+00	-3.315755e+00
2.499588781342088e-03	-3.119622e+00	-3.374441e+00
2.500219015997538e-03	-3.136769e+00	-3.473839e+00
2.501479485308437e-03	-3.161690e+00	-3.611165e+00
2.503558721604333e-03	-3.178578e+00	-3.706540e+00
2.505588039109092e-03	-3.169972e+00	-3.652853e+00
2.508100439803873e-03	-3.131190e+00	-3.443564e+00
2.508373905345319e-03	-3.125128e+00	-3.410436e+00
2.508920836428212e-03	-3.112428e+00	-3.329643e+00
2.510014698593998e-03	-3.083884e+00	-3.156569e+00
2.510288164135445e-03	-3.076023e+00	-3.110178e+00
2.510835095218337e-03	-3.059834e+00	-3.010995e+00
2.511928957384123e-03	-3.024997e+00	-2.799901e+00
2.514116681715695e-03	-2.947052e+00	-2.349622e+00
2.516229553914019e-03	-2.860855e+00	-1.895049e+00
2.518088998142111e-03	-2.761600e+00	-1.486652e+00
2.518715741728817e-03	-2.683055e+00	-1.348007e+00
2.518941239043056e-03	-2.610807e+00	-1.297188e+00
2.519328337197672e-03	-2.431828e+00	-1.206939e+00
2.519995689319655e-03	-2.098010e+00	-1.037892e+00
2.520354206157272e-03	-1.905374e+00	-9.402233e-01
2.520815073309140e-03	-1.644287e+00	-8.077546e-01
2.521407492390534e-03	-1.285870e+00	-6.252602e-01
2.522262500305584e-03	-7.234299e-01	-3.457210e-01
2.522400790000431e-03	-6.266470e-01	-2.980813e-01
2.522677369390124e-03	-4.303539e-01	-1.982010e-01
2.523230528169510e-03	-2.083617e-02	1.049488e-02
2.524057940105492e-03	6.338896e-01	3.368905e-01
2.524234305155010e-03	7.810898e-01	4.096551e-01
2.524587035254046e-03	1.080045e+00	5.617319e-01
2.525292495452117e-03	1.705014e+00	8.757041e-01
2.525949615513584e-03	2.319116e+00	1.182317e+00
2.526279867063067e-03	2.637971e+00	1.342675e+00
2.526326695478402e-03	2.680336e+00	1.365750e+00
2.526364331516697e-03	2.707439e+00	1.384325e+00
2.526408949405958e-03	2.726885e+00	1.406334e+00
2.526560950468904e-03	2.759531e+00	1.480755e+00
2.526669969628893e-03	2.776267e+00	1.533284e+00
2.526888007948873e-03	2.803796e+00	1.636483e+00
2.527171734881515e-03	2.834035e+00	1.766332e+00
2.527739188746800e-03	2.885562e+00	2.011462e+00
2.528562596565245e-03	2.948118e+00	2.338201e+00
2.529456193200984e-03	3.005086e+00	2.648749e+00
2.530785894292104e-03	3.073398e+00	3.052250e+00
2.530971480683116e-03	3.081353e+00	3.101537e+00
2.531342653465142e-03	3.096598e+00	3.187446e+00
2.532084999029193e-03	3.123298e+00	3.345449e+00
2.532270585420206e-03	3.129061e+00	3.380912e+00
2.532641758202231e-03	3.139990e+00	3.442685e+00
2.533384103766283e-03	3.158409e+00	3.542607e+00
2.534868794894385e-03	3.182400e+00	3.656653e+00
2.537637098913352e-03	3.187229e+00	3.665790e+00
2.540246752723940e-03	3.151871e+00	3.509516e+00
2.540578351909454e-03	3.144761e+00	3.473356e+00
2.541241550280482e-03	3.129647e+00	3.384146e+00
2.541407349873239e-03	3.125546e+00	3.360523e+00
2.541738949058753e-03	3.117136e+00	3.310154e+00
2.542402147429781e-03	3.099148e+00	3.205187e+00
2.542567947022538e-03	3.094374e+00	3.177754e+00
2.542899546208052e-03	3.084646e+00	3.120320e+00
2.543562744579080e-03	3.064187e+00	2.999557e+00
2.544889141321137e-03	3.019705e+00	2.739688e+00
2.547541934805250e-03	2.918940e+00	2.183678e+00
2.550471622305250e-03	2.780491e+00	1.545472e+00
2.551316379510439e-03	2.698898e+00	1.358317e+00
2.551615483277093e-03	2.610171e+00	1.290846e+00
2.551867097816957e-03	2.494317e+00	1.232583e+00
2.552188009177329e-03	2.340547e+00	1.154756e+00
2.552508920537701e-03	2.179293e+00	1.073048e+00
2.552829831898073e-03	2.010552e+00	9.874592e-01
2.553150743258445e-03	1.834326e+00	8.979902e-01
2.553471654618817e-03	1.650615e+00	8.046408e-01
2.553792565979189e-03	1.459418e+00	7.074110e-01
2.554113477339561e-03	1.260735e+00	6.063007e-01
2.554998933064181e-03	6.735052e-01	3.145017e-01
2.555141220657033e-03	5.729556e-01	2.650382e-01
2.555496939639164e-03	3.168533e-01	1.364554e-01
2.555639227232016e-03	2.118744e-01	8.336312e-02
2.555923802417720e-03	-2.580940e-03	-2.556156e-02
2.556492296365117e-03	-4.488948e-01	-2.492747e-01
2.556634419851966e-03	-5.649346e-01	-3.069391e-01
2.556918666825665e-03	-7.999765e-01	-4.262692e-01
2.557487160773062e-03	-1.287754e+00	-6.756481e-01
2.558624148667856e-03	-2.332711e+00	-1.197775e+00
2.558924249897149e-03	-2.622693e+00	-1.341212e+00
2.559068200626217e-03	-2.725421e+00	-1.411839e+00
2.559162415153784e-03	-2.750485e+00	-1.458097e+00
2.559458477973103e-03	-2.793887e+00	-1.600777e+00
2.559667544848428e-03	-2.818202e+00	-1.698494e+00
2.559936052882218e-03	-2.845145e+00	-1.820352e+00
2.560363257734669e-03	-2.883084e+00	-2.006349e+00
2.560812182562294e-03	-2.917822e+00	-2.189157e+00
2.561710032217544e-03	-2.978162e+00	-2.522698e+00
2.562522512499296e-03	-3.024029e+00	-2.787960e+00
2.563654482000861e-03	-3.076623e+00	-3.095657e+00
2.564890923554585e-03	-3.120090e+00	-3.376887e+00
2.565071233453148e-03	-3.125234e+00	-3.411065e+00
2.565431853250275e-03	-3.134882e+00	-3.468360e+00
2.566153092844529e-03	-3.151050e+00	-3.560749e+00
2.567595572033037e-03	-3.171833e+00	-3.671715e+00
2.569770927407379e-03	-3.177579e+00	-3.698474e+00
2.571968890550793e-03	-3.156744e+00	-3.575397e+00
2.574107969656855e-03	-3.115182e+00	-3.344469e+00
2.574465154018725e-03	-3.106225e+00	-3.294415e+00
2.574621422177044e-03	-3.102242e+00	-3.270049e+00
2.574710718267511e-03	-3.099935e+00	-3.255881e+00
2.574889310448447e-03	-3.095241e+00	-3.227237e+00
2.575023254584148e-03	-3.091647e+00	-3.205302e+00
2.575201846765083e-03	-3.086768e+00	-3.175416e+00
2.575559031126954e-03	-3.076706e+00	-3.113684e+00
2.576273399850696e-03	-3.055436e+00	-2.983363e+00
2.577702137298178e-03	-3.008834e+00	-2.703407e+00
2.580083768224909e-03	-2.921009e+00	-2.206071e+00
2.582273077348240e-03	-2.825728e+00	-1.731220e+00
2.583185598273310e-03	-2.775236e+00	-1.530540e+00
2.583650134466316e-03	-2.739208e+00	-1.428240e+00
2.583925436463966e-03	-2.702833e+00	-1.367510e+00
2.584059867940319e-03	-2.672371e+00	-1.337631e+00
2.584212667210963e-03	-2.619369e+00	-1.303202e+00
2.584499326611161e-03	-2.491129e+00	-1.236892e+00
2.584892776583400e-03	-2.301649e+00	-1.140255e+00
2.585395208707030e-03	-2.043497e+00	-1.007526e+00
2.586224114565059e-03	-1.577899e+00	-7.670252e-01
2.587523370677561e-03	-7.474121e-01	-3.281540e-01
2.590121882902567e-03	1.283869e+00	6.673410e-01
2.590336942716856e-03	1.475750e+00	7.587817e-01
2.590767062345435e-03	1.866111e+00	9.562768e-01
2.591560115589149e-03	2.618949e+00	1.333198e+00
2.591669733238630e-03	2.708194e+00	1.386938e+00
2.591740164621422e-03	2.736209e+00	1.421572e+00
2.591871530047728e-03	2.761485e+00	1.485752e+00
2.592074200250127e-03	2.790134e+00	1.582728e+00
2.592344427186660e-03	2.820853e+00	1.708322e+00
2.592745640784451e-03	2.859942e+00	1.886094e+00
2.593548067980033e-03	2.925359e+00	2.216924e+00
2.594331594918492e-03	2.979035e+00	2.504047e+00
2.595700846755544e-03	3.055179e+00	2.947002e+00
2.595881290480503e-03	3.063607e+00	2.998695e+00
2.596242177930421e-03	3.079777e+00	3.089592e+00
2.596963952830257e-03	3.108418e+00	3.260102e+00
2.596966772263459e-03	3.108521e+00	3.260728e+00
2.596971587869978e-03	3.108696e+00	3.261753e+00
2.596976403476496e-03	3.108870e+00	3.262776e+00
2.596981219083015e-03	3.109045e+00	3.263798e+00
2.596986034689533e-03	3.109219e+00	3.264819e+00
2.596990850296052e-03	3.109393e+00	3.265838e+00
2.596995665902570e-03	3.109567e+00	3.266856e+00
2.597000481509089e-03	3.109740e+00	3.267872e+00
2.597023036974708e-03	3.110550e+00	3.272613e+00
2.597068147905948e-03	3.112157e+00	3.281998e+00
2.597158369768428e-03	3.115315e+00	3.300383e+00
2.597338813493387e-03	3.121414e+00	3.335628e+00
2.597699700943304e-03	3.132759e+00	3.400113e+00
2.598421475843141e-03	3.152142e+00	3.505903e+00
2.599865025642812e-03	3.178523e+00	3.634592e+00
2.602574983307820e-03	3.188955e+00	3.675791e+00
2.605173995707313e-03	3.158547e+00	3.514324e+00
2.607579835830157e-03	3.102888e+00	3.196383e+00
2.610509523330157e-03	3.009421e+00	2.667848e+00
2.613439210830157e-03	2.894992e+00	2.059242e+00
2.616368898330157e-03	2.735670e+00	1.415285e+00
2.617045825382092e-03	2.554905e+00	1.262026e+00
2.617339811913693e-03	2.416169e+00	1.192814e+00
2.617700106307807e-03	2.238307e+00	1.102628e+00
2.618114285268264e-03	2.022183e+00	9.928861e-01
2.618538041372097e-03	1.788214e+00	8.733947e-01
2.619385553579763e-03	1.281258e+00	6.108321e-01
2.620758824836230e-03	3.479769e-01	1.515669e-01
2.620803386100952e-03	3.153029e-01	1.356931e-01
2.620892508630396e-03	2.496507e-01	1.025619e-01
2.621070753689284e-03	1.165741e-01	3.522206e-02
2.621427243807061e-03	-1.566241e-01	-1.018664e-01
2.621516366336505e-03	-2.266846e-01	-1.368234e-01
2.621694611395393e-03	-3.679762e-01	-2.083201e-01
2.622051101513170e-03	-6.575770e-01	-3.555904e-01
2.622764081748723e-03	-1.264684e+00	-6.673799e-01
2.624190042219829e-03	-2.587270e+00	-1.326142e+00
2.624541670828579e-03	-2.763831e+00	-1.493938e+00
2.624870479950592e-03	-2.806611e+00	-1.651172e+00
2.625084246696878e-03	-2.830072e+00	-1.750612e+00
2.625319193723490e-03	-2.852565e+00	-1.856239e+00
2.625705572920638e-03	-2.886322e+00	-2.023435e+00
2.626102157753027e-03	-2.916815e+00	-2.185124e+00
2.626895327417804e-03	-2.970947e+00	-2.481394e+00
2.627791656483074e-03	-3.022308e+00	-2.777870e+00
2.628826056713705e-03	-3.071326e+00	-3.064209e+00
2.630121125194898e-03	-3.118037e+00	-3.364455e+00
2.630292238165037e-03	-3.123078e+00	-3.397770e+00
2.630634464105316e-03	-3.132501e+00	-3.453844e+00
2.631318915985874e-03	-3.148503e+00	-3.545827e+00
2.632687819746990e-03	-3.169951e+00	-3.661046e+00
2.634857756976589e-03	-3.178560e+00	-3.707471e+00
2.636858829399413e-03	-3.162727e+00	-3.616489e+00
2.638880926714378e-03	-3.127412e+00	-3.421434e+00
2.639141545669382e-03	-3.121464e+00	-3.387832e+00
2.639662783579391e-03	-3.109053e+00	-3.311416e+00
2.639793093056893e-03	-3.105767e+00	-3.291664e+00
2.639890825165019e-03	-3.103283e+00	-3.276407e+00
2.640021134642521e-03	-3.099922e+00	-3.255873e+00
2.640024499381892e-03	-3.099835e+00	-3.255339e+00
2.640027864121262e-03	-3.099747e+00	-3.254805e+00
2.640031228860633e-03	-3.099659e+00	-3.254269e+00
2.640034593600003e-03	-3.099572e+00	-3.253734e+00
2.640037958339374e-03	-3.099484e+00	-3.253197e+00
2.640041323078744e-03	-3.099396e+00	-3.252660e+00
2.640044687818115e-03	-3.099308e+00	-3.252123e+00
2.640093553872179e-03	-3.098029e+00	-3.244294e+00
2.640158708610930e-03	-3.096310e+00	-3.233770e+00
2.640289018088431e-03	-3.092831e+00	-3.212435e+00
2.640549637043436e-03	-3.085705e+00	-3.168660e+00
2.641070874953444e-03	-3.070814e+00	-3.077088e+00
2.642113350773461e-03	-3.038686e+00	-2.880801e+00
2.644198302413494e-03	-2.966520e+00	-2.458569e+00
2.646438766197894e-03	-2.877945e+00	-1.979921e+00
2.648928169630820e-03	-2.741729e+00	-1.433413e+00
2.649529016385696e-03	-2.610233e+00	-1.299220e+00
2.649762200651382e-03	-2.510270e+00	-1.245622e+00
2.650283667131670e-03	-2.256618e+00	-1.118100e+00
2.650953042737198e-03	-1.904344e+00	-9.397507e-01
2.651417119528422e-03	-1.641093e+00	-8.061004e-01
2.652023157358819e-03	-1.273916e+00	-6.197255e-01
2.652765746296678e-03	-7.871899e-01	-3.718675e-01
2.653815423372976e-03	-3.005039e-02	1.447460e-02
2.655141561926292e-03	1.042600e+00	5.437772e-01
2.655366424197816e-03	1.239049e+00	6.399630e-01
2.655816148740863e-03	1.639312e+00	8.440110e-01
2.656715597826959e-03	2.482647e+00	1.265886e+00
2.656946048005957e-03	2.693731e+00	1.377190e+00
2.657058943589962e-03	2.742334e+00	1.432582e+00
2.657177176949277e-03	2.761899e+00	1.490328e+00
2.657347469079409e-03	2.786760e+00	1.572219e+00
2.657526669140020e-03	2.808862e+00	1.656621e+00
2.657727178094572e-03	2.829719e+00	1.748736e+00
2.658128196003677e-03	2.867872e+00	1.924359e+00
2.658930231821887e-03	2.931763e+00	2.251246e+00
2.659745236470360e-03	2.986655e+00	2.545984e+00
2.661088718912279e-03	3.059815e+00	2.952080e+00
2.662535837858364e-03	3.118722e+00	3.315798e+00
2.662751121952186e-03	3.125574e+00	3.360165e+00
2.663181690139829e-03	3.138572e+00	3.433150e+00
2.664042826515116e-03	3.159931e+00	3.547436e+00
2.665765099265689e-03	3.185512e+00	3.671652e+00
2.668379022365564e-03	3.186250e+00	3.664321e+00
2.671000885511455e-03	3.148757e+00	3.491057e+00
2.671336470944025e-03	3.141336e+00	3.453084e+00
2.672007641809166e-03	3.125594e+00	3.356458e+00
2.673349983539447e-03	3.089231e+00	3.145470e+00
2.673685568972017e-03	3.079031e+00	3.087989e+00
2.674356739837157e-03	3.057950e+00	2.963597e+00
2.675699081567438e-03	3.012234e+00	2.697642e+00
2.678383765028000e-03	2.908890e+00	2.131420e+00
2.681313452528001e-03	2.764382e+00	1.491125e+00
2.682122198418872e-03	2.637672e+00	1.310627e+00
2.682401001815063e-03	2.527092e+00	1.246412e+00
2.683011422470356e-03	2.226391e+00	1.097128e+00
2.683524889055277e-03	1.956232e+00	9.602977e-01
2.683850468811008e-03	1.775005e+00	8.686267e-01
2.684328191611110e-03	1.495357e+00	7.266380e-01
2.684926892681857e-03	1.121259e+00	5.367259e-01
2.685714507593240e-03	5.892028e-01	2.655888e-01
2.686794237003882e-03	-2.146512e-01	-1.316583e-01
2.686888698198195e-03	-2.893630e-01	-1.683136e-01
2.687077620586821e-03	-4.401504e-01	-2.446427e-01
2.687455465364075e-03	-7.496140e-01	-4.016589e-01
2.688084314542467e-03	-1.287771e+00	-6.769433e-01
2.689342012899253e-03	-2.448791e+00	-1.256402e+00
2.689661137247407e-03	-2.719910e+00	-1.409384e+00
2.689818199529775e-03	-2.762049e+00	-1.486062e+00
2.690109970968937e-03	-2.801290e+00	-1.626084e+00
2.690246500392620e-03	-2.815388e+00	-1.689948e+00
2.690446432616174e-03	-2.837130e+00	-1.781611e+00
2.690672891862065e-03	-2.857774e+00	-1.882520e+00
2.691059255117151e-03	-2.891232e+00	-2.048297e+00
2.691451505334971e-03	-2.920644e+00	-2.206899e+00
2.692236005770612e-03	-2.973848e+00	-2.497117e+00
2.693163429997623e-03	-3.026088e+00	-2.800236e+00
2.694210127980789e-03	-3.074986e+00	-3.085484e+00
2.695508732071685e-03	-3.120504e+00	-3.380284e+00
2.695683674495113e-03	-3.125616e+00	-3.413465e+00
2.696033559341971e-03	-3.134951e+00	-3.468968e+00
2.696733329035686e-03	-3.150672e+00	-3.559054e+00
2.698132868423116e-03	-3.171217e+00	-3.668418e+00
2.700326680411885e-03	-3.177710e+00	-3.699238e+00
2.702496646353830e-03	-3.157740e+00	-3.582343e+00
2.704601138351184e-03	-3.117593e+00	-3.359254e+00
2.704964625282185e-03	-3.108606e+00	-3.308261e+00
2.705691599144188e-03	-3.089693e+00	-3.192748e+00
2.705873342609689e-03	-3.084639e+00	-3.162575e+00
2.706236829540690e-03	-3.074315e+00	-3.099214e+00
2.706963803402693e-03	-3.052494e+00	-2.965719e+00
2.708417751126698e-03	-3.004700e+00	-2.679428e+00
2.710768706773621e-03	-2.917480e+00	-2.187101e+00
2.712999889457970e-03	-2.819229e+00	-1.702671e+00
2.713857959931011e-03	-2.770268e+00	-1.514006e+00
2.714298050439916e-03	-2.734022e+00	-1.417100e+00
2.714557992979373e-03	-2.695977e+00	-1.359714e+00
2.714690081763393e-03	-2.662650e+00	-1.330246e+00
2.714896248447470e-03	-2.583348e+00	-1.283501e+00
2.715302050226480e-03	-2.393662e+00	-1.187474e+00
2.715923017135294e-03	-2.080427e+00	-1.027756e+00
2.716609844716713e-03	-1.701699e+00	-8.324817e-01
2.717678797872700e-03	-1.044086e+00	-5.063273e-01
2.717851896349895e-03	-9.286542e-01	-4.498248e-01
2.718198093304286e-03	-6.933591e-01	-3.296445e-01
2.718890487213068e-03	-1.962395e-01	-8.151104e-02
2.718947965192800e-03	-1.532590e-01	-6.025937e-02
2.719062921152263e-03	-6.680900e-02	-1.659781e-02
2.719292833071189e-03	1.090206e-01	7.168586e-02
2.719350311050921e-03	1.537099e-01	9.404156e-02
2.719465267010384e-03	2.435758e-01	1.394115e-01
2.719695178929310e-03	4.262299e-01	2.319354e-01
2.720155002767162e-03	8.031950e-01	4.242378e-01
2.721074650442867e-03	1.603333e+00	8.262265e-01
2.721542864769971e-03	2.034112e+00	1.039901e+00
2.722215420447599e-03	2.675764e+00	1.363073e+00
2.722253811987767e-03	2.704616e+00	1.382021e+00
2.722295973195166e-03	2.724510e+00	1.402824e+00
2.722442908129129e-03	2.757459e+00	1.474836e+00
2.722732188742321e-03	2.797945e+00	1.613110e+00
2.722990840906128e-03	2.826440e+00	1.732445e+00
2.723508145233743e-03	2.874935e+00	1.958824e+00
2.724295948018150e-03	2.936774e+00	2.277497e+00
2.725151789731895e-03	2.993276e+00	2.583134e+00
2.726460359077855e-03	3.063373e+00	2.973069e+00
2.727905093181131e-03	3.121096e+00	3.329910e+00
2.728127720465418e-03	3.128082e+00	3.374893e+00
2.728572975033990e-03	3.141196e+00	3.448383e+00
2.729463484171135e-03	3.162502e+00	3.561713e+00
2.731244502445425e-03	3.186977e+00	3.679364e+00
2.733861987528709e-03	3.184743e+00	3.657457e+00
2.736418834048814e-03	3.146223e+00	3.476025e+00
2.736768715478643e-03	3.138296e+00	3.435058e+00
2.737468478338301e-03	3.121483e+00	3.336011e+00
2.737643419053215e-03	3.116934e+00	3.310035e+00
2.737796492178765e-03	3.112906e+00	3.286390e+00
2.737840227357494e-03	3.111741e+00	3.279537e+00
2.737927697714951e-03	3.109391e+00	3.265696e+00
2.738102638429865e-03	3.104611e+00	3.237715e+00
2.738233843966051e-03	3.100954e+00	3.216288e+00
2.738408784680966e-03	3.095993e+00	3.187093e+00
2.738758666110795e-03	3.085774e+00	3.126786e+00
2.739458428970452e-03	3.064219e+00	2.999421e+00
2.740857954689768e-03	3.017150e+00	2.724575e+00
2.743657006128399e-03	2.909947e+00	2.136326e+00
2.746586693628400e-03	2.766111e+00	1.496555e+00
2.747407459914353e-03	2.642115e+00	1.313407e+00
2.747691071429860e-03	2.530742e+00	1.248142e+00
2.748292827657521e-03	2.234475e+00	1.101202e+00
2.748766235179926e-03	1.986550e+00	9.757392e-01
2.749063029040182e-03	1.822795e+00	8.929664e-01
2.749482674412912e-03	1.580560e+00	7.701207e-01
2.750006436761231e-03	1.260097e+00	6.076111e-01
2.750691520682957e-03	8.107569e-01	3.789711e-01
2.751621463558022e-03	1.453452e-01	4.998160e-02
2.751657739595903e-03	1.180729e-01	3.656694e-02
2.751748429690606e-03	4.952537e-02	2.116747e-03
2.751784705728488e-03	2.193592e-02	-1.177115e-02
2.751857257804250e-03	-3.353096e-02	-3.972522e-02
2.752002361955775e-03	-1.456328e-01	-9.603201e-02
2.752111190069418e-03	-2.307773e-01	-1.388645e-01
2.752256294220943e-03	-3.455971e-01	-1.968607e-01
2.752546502523992e-03	-5.798861e-01	-3.157539e-01
2.753126919130091e-03	-1.066983e+00	-5.650305e-01
2.754287752342289e-03	-2.114106e+00	-1.090344e+00
2.754813457596511e-03	-2.618596e+00	-1.339520e+00
2.755017714792792e-03	-2.741688e+00	-1.439162e+00
2.755173322963425e-03	-2.769851e+00	-1.515031e+00
2.755292938423843e-03	-2.786541e+00	-1.572628e+00
2.755419818531874e-03	-2.802250e+00	-1.632661e+00
2.755673578747937e-03	-2.829803e+00	-1.749563e+00
2.756111195043488e-03	-2.870756e+00	-1.943573e+00
2.756572003427671e-03	-2.907893e+00	-2.136563e+00
2.757204726723729e-03	-2.952722e+00	-2.380890e+00
2.758036881180061e-03	-3.003558e+00	-2.669487e+00
2.758969618529501e-03	-3.051376e+00	-2.960017e+00
2.759132564046555e-03	-3.058685e+00	-3.005696e+00
2.759458455080661e-03	-3.072780e+00	-3.088182e+00
2.760110237148874e-03	-3.097967e+00	-3.233200e+00
2.761413801285298e-03	-3.137146e+00	-3.481957e+00
2.761612698023230e-03	-3.141721e+00	-3.513496e+00
2.762010491499093e-03	-3.150244e+00	-3.563849e+00
2.762806078450819e-03	-3.163717e+00	-3.638773e+00
2.764397252354272e-03	-3.177568e+00	-3.702162e+00
2.766944951093377e-03	-3.168415e+00	-3.634944e+00
2.769314615540221e-03	-3.130708e+00	-3.440983e+00
2.769582681871930e-03	-3.124744e+00	-3.408081e+00
2.770118814535346e-03	-3.112264e+00	-3.328752e+00
2.771191079862179e-03	-3.084284e+00	-3.159059e+00
2.771459146193887e-03	-3.076592e+00	-3.113631e+00
2.771995278857304e-03	-3.060757e+00	-3.016602e+00
2.773067544184137e-03	-3.026715e+00	-2.810169e+00
2.775212074837803e-03	-2.950628e+00	-2.369660e+00
2.777331223498731e-03	-2.864752e+00	-1.914133e+00
2.779467831785390e-03	-2.746294e+00	-1.444368e+00
2.780101790565684e-03	-2.616059e+00	-1.302938e+00
2.780328603930864e-03	-2.521169e+00	-1.250912e+00
2.780828461702809e-03	-2.278901e+00	-1.129385e+00
2.781533964737922e-03	-1.909117e+00	-9.420231e-01
2.782002567762492e-03	-1.643630e+00	-8.070558e-01
2.782679286955559e-03	-1.232233e+00	-5.979323e-01
2.783477922446852e-03	-7.034365e-01	-3.356936e-01
2.783624509829243e-03	-6.005011e-01	-2.849124e-01
2.783990978285219e-03	-3.380179e-01	-1.531241e-01
2.784137565667609e-03	-2.303267e-01	-9.864777e-02
2.784430740432390e-03	-1.017029e-02	1.321568e-02
2.785017089961952e-03	4.491806e-01	2.434467e-01
2.785163677344343e-03	5.687652e-01	3.028514e-01
2.785456852109124e-03	8.110869e-01	4.259181e-01
2.786043201638686e-03	1.314553e+00	6.834495e-01
2.787215900697809e-03	2.395191e+00	1.223243e+00
2.787519497676440e-03	2.681314e+00	1.368647e+00
2.787667410973736e-03	2.746153e+00	1.441072e+00
2.787803704977673e-03	2.767448e+00	1.507476e+00
2.788002820586612e-03	2.794736e+00	1.602727e+00
2.788190626581246e-03	2.816913e+00	1.690519e+00
2.788396916087573e-03	2.837516e+00	1.784435e+00
2.788809495100227e-03	2.875775e+00	1.963602e+00
2.789547530934150e-03	2.933626e+00	2.261257e+00
2.790449554577774e-03	2.993602e+00	2.583864e+00
2.791739129801655e-03	3.062568e+00	2.968925e+00
2.793201422841457e-03	3.121209e+00	3.330219e+00
2.793419672181212e-03	3.127990e+00	3.374381e+00
2.793856170860723e-03	3.140865e+00	3.446603e+00
2.794729168219743e-03	3.161879e+00	3.558661e+00
2.796475162937784e-03	3.186431e+00	3.676481e+00
2.799116545423681e-03	3.185019e+00	3.658210e+00
2.801680013914593e-03	3.146843e+00	3.479690e+00
2.802027961368810e-03	3.139007e+00	3.439267e+00
2.802723856277242e-03	3.122384e+00	3.341317e+00
2.802897830004350e-03	3.117885e+00	3.315621e+00
2.803028310299681e-03	3.114475e+00	3.295529e+00
2.803202284026789e-03	3.109839e+00	3.268107e+00
2.803550231481005e-03	3.100252e+00	3.212087e+00
2.803637218344559e-03	3.097780e+00	3.197756e+00
2.803811192071667e-03	3.092784e+00	3.168369e+00
2.804159139525883e-03	3.082503e+00	3.107781e+00
